Component 	 CO2 	 CO2 	 CH4	N2O	SO2	CFC-11	CFC-12	CFC-113	CFC-114	CFC-115	CH3Br	CCl4	CH3CCl3	HCFC-22	HCFC-141b	HCFC-123	HCFC-142b	H-1211	H-1301	H-2402	HFC125	HFC134a	HFC143a	HFC227ea	HFC23	HFC245fa	HFC32	HFC4310mee	C2F6	C6F14	CF4	SF6	NOx	CO	NMVOC	NH3	BMB_AEROS_BC	BMB_AEROS_OC	BC	OC 
1877 	 0.17971645 	 0.66429158 	 63.64524259 	 0.61176567 	 4.76469674 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92824000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000541 	 0.00000000 	 0.00000000 	 0.00048331 	 0.00000000 	 0.00031375 	 0.00000000 	 0.01081084 	 0.00000000 	 4.40692911 	 434.06034600 	 68.77838073 	 10.89702160 	 1.40182301 	 12.97853584 	 1.47975617 	 6.11052326
1878 	 0.18066751 	 0.67117908 	 64.71120383 	 0.63723819 	 4.80842768 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92472000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000544 	 0.00000000 	 0.00000000 	 0.00048732 	 0.00000000 	 0.00031854 	 0.00000000 	 0.01081085 	 0.00000000 	 4.49642067 	 437.95994977 	 69.46979574 	 10.99894534 	 1.42489594 	 13.10796596 	 1.48014056 	 6.12020535
1879 	 0.19305846 	 0.67820435 	 65.90279841 	 0.65843057 	 5.05685513 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.88028000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000547 	 0.00000000 	 0.00000000 	 0.00049092 	 0.00000000 	 0.00032347 	 0.00000000 	 0.01081087 	 0.00000000 	 4.44053163 	 440.85175907 	 70.08572002 	 11.18150569 	 1.41277131 	 13.27672711 	 1.51648734 	 6.21058828
1880 	 0.21920718 	 0.68444270 	 66.66498430 	 0.67227114 	 5.47909749 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.88174000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000551 	 0.00000000 	 0.00000000 	 0.00049498 	 0.00000000 	 0.00032855 	 0.00000000 	 0.01081014 	 0.00000000 	 4.38021501 	 437.36572754 	 69.18788119 	 11.21057035 	 1.37970954 	 13.07624494 	 1.54146253 	 6.25057634
1881 	 0.22508679 	 0.72218861 	 67.70670095 	 0.68012415 	 5.65804687 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92914000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000555 	 0.00000000 	 0.00000000 	 0.00049950 	 0.00000000 	 0.00033378 	 0.00000000 	 0.01155109 	 0.00000000 	 4.52506909 	 440.97372482 	 69.70896889 	 11.27474846 	 1.40631549 	 13.05916594 	 1.55656173 	 6.26800030
1882 	 0.23680551 	 0.67397023 	 68.57787524 	 0.68873664 	 5.88116295 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92759000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000559 	 0.00000000 	 0.00000000 	 0.00050353 	 0.00000000 	 0.00033915 	 0.00000000 	 0.01155038 	 0.00000000 	 4.40327005 	 436.07863012 	 68.75016749 	 11.34322096 	 1.36692070 	 12.86204527 	 1.57742515 	 6.29611702
1883 	 0.25074275 	 0.68104137 	 69.18597910 	 0.69534852 	 6.13944640 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.95902000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000562 	 0.00000000 	 0.00000000 	 0.00050790 	 0.00000000 	 0.00034467 	 0.00000000 	 0.01081096 	 0.00000000 	 4.33823349 	 428.22120343 	 67.06254476 	 11.30107278 	 1.32745985 	 12.41171819 	 1.59062424 	 6.29764317
1884 	 0.25269679 	 0.68426893 	 70.48060515 	 0.70116204 	 6.24609001 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93535000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000566 	 0.00000000 	 0.00000000 	 0.00051170 	 0.00000000 	 0.00035034 	 0.00000000 	 0.01081097 	 0.00000000 	 4.50104667 	 436.51834918 	 68.59402326 	 11.46377857 	 1.37125216 	 12.67617226 	 1.60690658 	 6.33371772
1885 	 0.25428891 	 0.69044542 	 71.60546241 	 0.70735779 	 6.29770338 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93798000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000569 	 0.00000000 	 0.00000000 	 0.00051577 	 0.00000000 	 0.00035615 	 0.00000000 	 0.01155044 	 0.00000000 	 4.48615153 	 438.14153854 	 68.94977818 	 11.60315357 	 1.37608218 	 12.86719880 	 1.61157647 	 6.33967026
1886 	 0.25816970 	 0.69151591 	 72.58254388 	 0.71209613 	 6.35581788 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93570000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000573 	 0.00000000 	 0.00000000 	 0.00051979 	 0.00000000 	 0.00036210 	 0.00000000 	 0.01155047 	 0.00000000 	 4.52798168 	 437.73332685 	 68.86926284 	 11.67579747 	 1.37167521 	 12.69590197 	 1.62847316 	 6.37191761
1887 	 0.27080924 	 0.69146649 	 73.77743063 	 0.71767581 	 6.60866856 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.94903000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000577 	 0.00000000 	 0.00000000 	 0.00052398 	 0.00000000 	 0.00036821 	 0.00000000 	 0.01155050 	 0.00000000 	 4.61211205 	 443.10773814 	 69.79403942 	 11.82565523 	 1.39346502 	 12.92347563 	 1.65112506 	 6.40497801
1888 	 0.29884299 	 0.69112102 	 75.11035553 	 0.72367886 	 7.18541964 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.91459000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000580 	 0.00000000 	 0.00000000 	 0.00052766 	 0.00000000 	 0.00037446 	 0.00000000 	 0.01155053 	 0.00000000 	 4.73483096 	 452.50230797 	 71.42723744 	 12.04162329 	 1.42227215 	 13.30097883 	 1.70121190 	 6.48476760
1889 	 0.29921459 	 0.69063074 	 75.92960019 	 0.73021381 	 7.18174545 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.95877000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000584 	 0.00000000 	 0.00000000 	 0.00053218 	 0.00000000 	 0.00038086 	 0.00000000 	 0.01155056 	 0.00000000 	 4.72012028 	 448.69086963 	 70.65718772 	 12.07532791 	 1.40564110 	 13.07503323 	 1.69902724 	 6.47774383
1890 	 0.32508899 	 0.68734646 	 77.07862319 	 0.75509250 	 7.73182603 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93170000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000587 	 0.00000000 	 0.00000000 	 0.00053593 	 0.00000000 	 0.00038741 	 0.00000000 	 0.01155059 	 0.00000000 	 4.80075235 	 453.89903233 	 71.47659717 	 12.22188071 	 1.42072803 	 13.25215587 	 1.73846691 	 6.52590900
1891 	 0.34024774 	 0.68399696 	 77.68229292 	 0.76641842 	 8.02942557 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.97344000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000591 	 0.00000000 	 0.00000000 	 0.00054043 	 0.00000000 	 0.00039410 	 0.00000000 	 0.01155062 	 0.00000000 	 4.73623801 	 444.38273180 	 69.53172191 	 12.15964020 	 1.37428769 	 12.67645127 	 1.75089301 	 6.52322175
1892 	 0.34273842 	 0.69850808 	 78.54558089 	 0.77768639 	 8.16973015 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.99082000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000595 	 0.00000000 	 0.00000000 	 0.00054468 	 0.00000000 	 0.00040094 	 0.00000000 	 0.01155065 	 0.00000000 	 4.68868521 	 439.80865905 	 68.66391959 	 12.19914652 	 1.34895149 	 12.41948527 	 1.76157687 	 6.53003649
1893 	 0.33766579 	 0.69928941 	 79.81501329 	 0.78913512 	 8.12421175 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.97994000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000599 	 0.00000000 	 0.00000000 	 0.00054860 	 0.00000000 	 0.00040792 	 0.00000000 	 0.01229013 	 0.00000000 	 4.70821350 	 443.35065579 	 69.48705802 	 12.37945386 	 1.36418818 	 12.64575826 	 1.76124271 	 6.53269794
1894 	 0.35091188 	 0.71514807 	 81.38345626 	 0.80140069 	 8.41508320 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93101000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000602 	 0.00000000 	 0.00000000 	 0.00055210 	 0.00000000 	 0.00041505 	 0.00000000 	 0.01229017 	 0.00000000 	 4.88166346 	 456.69603251 	 71.90804381 	 12.66238559 	 1.42186540 	 13.26493542 	 1.78324522 	 6.57119306
1895 	 0.37148694 	 0.72050852 	 82.23116014 	 0.81227549 	 8.85055293 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.96751000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000606 	 0.00000000 	 0.00000000 	 0.00055656 	 0.00000000 	 0.00042233 	 0.00000000 	 0.01155076 	 0.00000000 	 4.91184114 	 453.55188505 	 71.15178658 	 12.67244423 	 1.40305492 	 12.91765136 	 1.81310892 	 6.60484912
1896 	 0.38344248 	 0.72300270 	 83.00005426 	 0.82348227 	 9.09359106 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.96751000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000609 	 0.00000000 	 0.00000000 	 0.00056061 	 0.00000000 	 0.00042976 	 0.00000000 	 0.01229024 	 0.00000000 	 4.72694043 	 444.09442778 	 69.42267706 	 12.72059369 	 1.33655652 	 12.54663707 	 1.83421223 	 6.63065065
1897 	 0.40173774 	 0.72543871 	 84.39253635 	 0.83400860 	 9.52457571 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.99693000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000613 	 0.00000000 	 0.00000000 	 0.00056500 	 0.00000000 	 0.00043733 	 0.00000000 	 0.01229029 	 0.00000000 	 5.01926970 	 456.41220547 	 71.54673250 	 12.89021710 	 1.40922488 	 12.92568313 	 1.85947723 	 6.65649975
1898 	 0.42304788 	 0.72793550 	 85.36127162 	 0.84366951 	 10.01449279 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.01512000 	 0.02485618 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772324 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000617 	 0.00000000 	 0.00000000 	 0.00056926 	 0.00000000 	 0.00044505 	 0.00000000 	 0.01229033 	 0.00000000 	 5.09043290 	 456.60376736 	 71.45665952 	 12.95906823 	 1.40905160 	 12.81728480 	 1.88781866 	 6.68439631
1899 	 0.46303663 	 0.72811498 	 86.70543387 	 0.85314042 	 10.84287412 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.97653000 	 0.02485770 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772323 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000620 	 0.00000000 	 0.00000000 	 0.00057286 	 0.00000000 	 0.00048567 	 0.00000000 	 0.01229038 	 0.00000000 	 5.08738729 	 462.10359939 	 72.46072256 	 13.20706844 	 1.39757386 	 13.06397027 	 1.95825749 	 6.80473966
1900 	 0.48786026 	 0.73012996 	 87.61328845 	 0.86251964 	 11.35371245 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.98481000 	 0.02485644 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000624 	 0.00000000 	 0.00000000 	 0.00057701 	 0.00000000 	 0.00239267 	 0.00000000 	 0.02855835 	 0.00000000 	 5.08158496 	 459.54446685 	 71.90656631 	 13.27666955 	 1.37688995 	 12.91962009 	 1.98493108 	 6.83116784
1901 	 0.50418023 	 0.79642374 	 88.39116711 	 0.87074974 	 11.78042751 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.04131000 	 0.02485744 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000628 	 0.00000000 	 0.00000000 	 0.00058173 	 0.00000000 	 0.00482010 	 0.00000000 	 0.04778445 	 0.00000000 	 5.19439236 	 457.61683051 	 71.63263161 	 13.30140990 	 1.37440685 	 12.62557761 	 2.00854608 	 6.86204456
1902 	 0.51903062 	 0.79979402 	 89.26282464 	 0.88055185 	 12.10586396 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.04898000 	 0.02485606 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000632 	 0.00000000 	 0.00000000 	 0.00058587 	 0.00000000 	 0.00577812 	 0.00000000 	 0.05074301 	 0.00000000 	 5.17196972 	 455.02617682 	 71.24149846 	 13.41248803 	 1.34844751 	 12.46132200 	 2.03309396 	 6.89673950
1903 	 0.56611160 	 0.82906879 	 89.89074057 	 0.88999002 	 13.04988783 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.09555000 	 0.02485798 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000636 	 0.00000000 	 0.00000000 	 0.00059049 	 0.00000000 	 0.00695761 	 0.00000000 	 0.05591998 	 0.00000000 	 5.18236962 	 449.96253041 	 70.25376393 	 13.43752052 	 1.30722602 	 12.08006095 	 2.08216031 	 6.95053693
1904 	 0.57480385 	 0.85558166 	 91.35674943 	 0.90032017 	 13.28026802 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.07939000 	 0.02485529 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000639 	 0.00000000 	 0.00000000 	 0.00059435 	 0.00000000 	 0.00943634 	 0.00000000 	 0.06849157 	 0.00000000 	 5.39217962 	 462.62176503 	 72.88437625 	 13.73147170 	 1.36380421 	 12.65551239 	 2.10025409 	 7.00060734
1905 	 0.61192547 	 0.88255566 	 92.40132432 	 0.91111012 	 14.10717227 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.08907000 	 0.02485910 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000643 	 0.00000000 	 0.00000000 	 0.00059853 	 0.00000000 	 0.01341283 	 0.00000000 	 0.08771847 	 0.00000000 	 5.56259652 	 467.44012884 	 73.70973522 	 13.85510547 	 1.38104779 	 12.68669499 	 2.14428694 	 7.06627217
1906 	 0.64388621 	 0.91339245 	 93.24998316 	 0.92216934 	 14.77293632 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.10645000 	 0.02485365 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000647 	 0.00000000 	 0.00000000 	 0.00060280 	 0.00000000 	 0.01819645 	 0.00000000 	 0.11138246 	 0.00000000 	 5.59948579 	 466.43564790 	 73.46173851 	 13.95964537 	 1.35822077 	 12.46307853 	 2.19110371 	 7.14385283
1907 	 0.72647579 	 0.92243810 	 94.56080194 	 0.93285400 	 16.27213164 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.14627000 	 0.02581295 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000651 	 0.00000000 	 0.00000000 	 0.00060735 	 0.00000000 	 0.01696619 	 0.00000000 	 0.10398923 	 0.00000000 	 5.91692149 	 480.31745636 	 76.00444514 	 14.21677499 	 1.39542572 	 12.85147020 	 2.27903165 	 7.29302055
1908 	 0.70280674 	 0.93181386 	 95.71237193 	 0.94326728 	 15.59756138 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.12414000 	 0.02923194 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000654 	 0.00000000 	 0.00000000 	 0.00061114 	 0.00000000 	 0.02140488 	 0.00000000 	 0.12765503 	 0.00000000 	 5.96634788 	 482.58263401 	 76.85623800 	 14.40742286 	 1.41753142 	 13.04019758 	 2.25834522 	 7.30199197
1909 	 0.72891144 	 0.93889509 	 96.46669460 	 0.95342817 	 16.37819647 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.16533000 	 0.76508600 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000658 	 0.00000000 	 0.00000000 	 0.00061572 	 0.00000000 	 0.03671437 	 0.00000000 	 0.21121463 	 0.00000000 	 6.03271250 	 480.68946879 	 76.44087710 	 14.46573428 	 1.39812294 	 12.76041003 	 2.29192572 	 7.34926128
1910 	 0.76526270 	 0.94501948 	 97.77187103 	 0.96414091 	 17.13059187 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.14442000 	 1.03668880 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000662 	 0.00000000 	 0.00000000 	 0.00061952 	 0.00000000 	 0.04234233 	 0.00000000 	 0.24301505 	 0.00000000 	 6.21596524 	 491.47136222 	 78.48124343 	 14.73060447 	 1.43022825 	 13.16936723 	 2.33737985 	 7.43296117
1911 	 0.78054171 	 0.88686630 	 98.42938116 	 0.97543690 	 17.25176004 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.20214000 	 0.55672031 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000666 	 0.00000000 	 0.00000000 	 0.00062432 	 0.00000000 	 0.04721708 	 0.00000000 	 0.27037941 	 0.00000000 	 6.19620689 	 482.37364837 	 76.73370569 	 14.67937454 	 1.38586805 	 12.58147549 	 2.34004948 	 7.42613194
1912 	 0.81946966 	 0.85032464 	 99.26614632 	 0.99167299 	 17.99709871 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.23472000 	 1.33723850 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000670 	 0.00000000 	 0.00000000 	 0.00062880 	 0.00000000 	 0.05597714 	 0.00000000 	 0.31844894 	 0.00000000 	 6.21019621 	 477.98892146 	 75.83160819 	 14.71366480 	 1.34730808 	 12.21757780 	 2.36179239 	 7.46331463
1913 	 0.88899531 	 0.81985171 	 100.61255837 	 1.01067843 	 19.08113094 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.25437000 	 2.78747720 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000674 	 0.00000000 	 0.00000000 	 0.00063313 	 0.00000000 	 0.05934571 	 0.00000000 	 0.33694139 	 0.00000000 	 6.44426262 	 488.26760349 	 77.57996160 	 14.92180765 	 1.36462207 	 12.44628947 	 2.42331697 	 7.56103923
1914 	 0.81099997 	 0.80871449 	 102.28405865 	 1.03135227 	 17.60216245 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.19867000 	 4.56559120 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000677 	 0.00000000 	 0.00000000 	 0.00063648 	 0.00000000 	 0.06480198 	 0.00000000 	 0.36726542 	 0.00000000 	 6.48949223 	 494.49788263 	 79.77807343 	 15.24149746 	 1.42020729 	 13.12965727 	 2.34421151 	 7.46282382
1915 	 0.80250540 	 0.79691909 	 103.05791975 	 1.05382540 	 17.58083508 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.27160000 	 6.20983720 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000681 	 0.00000000 	 0.00000000 	 0.00064150 	 0.00000000 	 0.08400063 	 0.00000000 	 0.47153519 	 0.00000000 	 6.47311202 	 484.24768488 	 78.35040062 	 15.23213103 	 1.37835216 	 12.62608591 	 2.34398562 	 7.43533866
1916 	 0.86480678 	 0.79922596 	 104.08894352 	 1.07697975 	 19.07385884 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.29863000 	 5.99689170 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000685 	 0.00000000 	 0.00000000 	 0.00064593 	 0.00000000 	 0.10465075 	 0.00000000 	 0.58467971 	 0.00000000 	 6.59184361 	 482.95426601 	 78.27985155 	 15.34284718 	 1.34270930 	 12.42283497 	 2.40149777 	 7.48546363
1917 	 0.89607863 	 0.80225947 	 105.43974145 	 1.09942706 	 19.91574313 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.37275000 	 5.15852710 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000689 	 0.00000000 	 0.00000000 	 0.00065098 	 0.00000000 	 0.11034348 	 0.00000000 	 0.61870744 	 0.00000000 	 6.99327405 	 492.96004475 	 80.45481807 	 15.50036500 	 1.40118939 	 12.69666275 	 2.42520746 	 7.48089829
1918 	 0.88685819 	 0.80554775 	 106.74593160 	 1.12038237 	 19.75191723 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.37311000 	 4.27216720 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000693 	 0.00000000 	 0.00000000 	 0.00065507 	 0.00000000 	 0.10461425 	 0.00000000 	 0.58914082 	 0.00000000 	 7.10758435 	 496.24207308 	 81.61294814 	 15.70439103 	 1.41941377 	 12.93568546 	 2.41118361 	 7.43326612
